time,id,target,item_id
2024-01-01 00:00:03.680000,FKI0012411281731,8.997559519394342,A
2024-01-01 00:00:03.690000,FKI0012411281731,8.997559519394342,A
2024-01-01 00:00:03.700000,FKI0012411281731,8.997559519394342,A
2024-01-01 00:00:03.710000,FKI0012411281731,9.000421338579901,A
2024-01-01 00:00:03.720000,FKI0012411281731,9.000421338579901,A
2024-01-01 00:00:03.730000,FKI0012411281731,8.993743760480266,A
2024-01-01 00:00:03.740000,FKI0012411281731,8.989928001566188,A
2024-01-01 00:00:03.750000,FKI0012411281731,8.984204363195072,A
2024-01-01 00:00:03.760000,FKI0012411281731,8.982296483738033,A
2024-01-01 00:00:03.770000,FKI0012411281731,8.98611224265211,A
2024-01-01 00:00:03.780000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:03.790000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:03.800000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:03.810000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:03.820000,FKI0012411281731,8.989928001566188,A
2024-01-01 00:00:03.830000,FKI0012411281731,8.989928001566188,A
2024-01-01 00:00:03.840000,FKI0012411281731,8.98706618238063,A
2024-01-01 00:00:03.850000,FKI0012411281731,8.98611224265211,A
2024-01-01 00:00:03.860000,FKI0012411281731,8.984204363195072,A
2024-01-01 00:00:03.870000,FKI0012411281731,8.982296483738033,A
2024-01-01 00:00:03.880000,FKI0012411281731,8.976572845366917,A
2024-01-01 00:00:03.890000,FKI0012411281731,8.97275708645284,A
2024-01-01 00:00:03.900000,FKI0012411281731,8.980388604280995,A
2024-01-01 00:00:03.910000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:03.920000,FKI0012411281731,8.98706618238063,A
2024-01-01 00:00:03.930000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:03.940000,FKI0012411281731,8.989928001566188,A
2024-01-01 00:00:03.950000,FKI0012411281731,8.984204363195072,A
2024-01-01 00:00:03.960000,FKI0012411281731,8.984204363195072,A
